id,playerID,year,teamName,teamID,league,round,position,games,GS,InnOuts,PO,assists,errors,DP,TP,PB,SB,CS,createdAt,updatedAt
1194,smithcl01,1940,DET,1940DET,AL,WS,P,1,0,12,0,1,0,0,0,,,,,
1195,sullibi04,1940,DET,1940DET,AL,WS,C,4,4,105,23,2,0,0,0,0,,,,
1196,tebbebi01,1940,DET,1940DET,AL,WS,C,3,3,75,13,3,1,1,0,0,,,,
1197,thompju01,1940,CIN,1940CIN,NL,WS,P,1,1,10,0,1,0,0,0,,,,,
1198,troutdi01,1940,DET,1940DET,AL,WS,P,1,1,6,0,1,0,0,0,,,,,
1199,turneji01,1940,CIN,1940CIN,NL,WS,P,1,1,18,0,1,0,0,0,,,,,
1200,vandejo01,1940,CIN,1940CIN,NL,WS,P,1,0,9,0,0,0,0,0,,,,,
1201,waltebu01,1940,CIN,1940CIN,NL,WS,P,2,2,54,0,4,0,0,0,,,,,
1202,werbebi01,1940,CIN,1940CIN,NL,WS,3B,7,7,183,9,16,2,3,0,,,,,
1203,wilsoji01,1940,CIN,1940CIN,NL,WS,C,6,6,141,26,2,0,1,0,1,,,,
1204,yorkru01,1940,DET,1940DET,AL,WS,1B,7,7,180,60,2,0,4,0,,,,,
1205,allenjo02,1941,BRO,1941BRO,NL,WS,P,3,0,11,0,0,0,0,0,,,,,
1206,bonhati01,1941,NYA,1941NYA,AL,WS,P,1,1,27,0,1,0,0,0,,,,,
1207,breuema01,1941,NYA,1941NYA,AL,WS,P,1,0,9,0,1,0,0,0,,,,,
1208,camildo01,1941,BRO,1941BRO,NL,WS,1B,5,5,132,45,5,0,4,0,,,,,
1209,caseyhu01,1941,BRO,1941BRO,NL,WS,P,3,0,16,0,3,0,0,0,,,,,
1210,chandsp01,1941,NYA,1941NYA,AL,WS,P,1,1,15,0,0,0,0,0,,,,,
1211,coscape01,1941,BRO,1941BRO,NL,WS,2B,3,2,63,7,8,0,1,0,,,,,
1212,daviscu01,1941,BRO,1941BRO,NL,WS,P,1,1,16,1,0,0,0,0,,,,,
1213,dickebi01,1941,NYA,1941NYA,AL,WS,C,5,5,132,24,2,0,1,0,0,,,,
1214,dimagjo01,1941,NYA,1941NYA,AL,WS,CF,5,5,135,19,0,0,0,0,,,,,
1215,donalat01,1941,NYA,1941NYA,AL,WS,P,1,1,12,0,1,0,0,0,,,,,
1216,fitzsfr01,1941,BRO,1941BRO,NL,WS,P,1,1,21,0,2,0,0,0,,,,,
1217,frankhe01,1941,BRO,1941BRO,NL,WS,C,1,0,6,0,1,0,0,0,0,,,,
1218,frencla01,1941,BRO,1941BRO,NL,WS,P,2,0,3,0,0,0,0,0,,,,,
1219,gordojo01,1941,NYA,1941NYA,AL,WS,2B,5,5,135,6,19,1,5,0,,,,,
1220,henrito01,1941,NYA,1941NYA,AL,WS,RF,5,5,135,6,0,0,0,0,,,,,
1221,hermabi01,1941,BRO,1941BRO,NL,WS,2B,4,3,69,4,13,0,2,0,,,,,
1222,higbeki01,1941,BRO,1941BRO,NL,WS,P,1,1,11,0,1,0,0,0,,,,,
1223,kellech01,1941,NYA,1941NYA,AL,WS,LF,5,5,135,12,0,0,0,0,,,,,
1224,lavagco01,1941,BRO,1941BRO,NL,WS,3B,3,3,78,2,1,0,0,0,,,,,
1225,medwijo01,1941,BRO,1941BRO,NL,WS,LF,5,5,117,8,0,0,0,0,,,,,
1226,murphjo04,1941,NYA,1941NYA,AL,WS,P,2,0,18,1,0,0,0,0,,,,,
1227,owenmi01,1941,BRO,1941BRO,NL,WS,C,5,5,126,20,4,1,1,0,0,,,,
1228,reesepe01,1941,BRO,1941BRO,NL,WS,SS,5,5,132,13,14,3,4,0,,,,,
1229,reisepe01,1941,BRO,1941BRO,NL,WS,CF,5,5,132,14,1,0,0,0,,,,,
1230,riggsle01,1941,BRO,1941BRO,NL,WS,3B,2,2,54,1,5,0,1,0,,,,,
1231,rizzuph01,1941,NYA,1941NYA,AL,WS,SS,5,5,135,12,18,1,6,0,,,,,
1232,rolfere01,1941,NYA,1941NYA,AL,WS,3B,5,5,135,7,8,0,1,0,,,,,
1233,rosarbu01,1941,NYA,1941NYA,AL,WS,C,1,0,3,0,0,0,0,0,0,,,,
1234,ruffire01,1941,NYA,1941NYA,AL,WS,P,1,1,27,0,0,0,0,0,,,,,
1235,russoma01,1941,NYA,1941NYA,AL,WS,P,1,1,27,0,4,0,0,0,,,,,
1236,sturmjo01,1941,NYA,1941NYA,AL,WS,1B,5,5,135,48,1,0,5,0,,,,,
1237,walkedi02,1941,BRO,1941BRO,NL,WS,RF,5,5,132,14,0,0,0,0,,,,,
1238,wasdeji01,1941,BRO,1941BRO,NL,WS,LF,1,0,15,2,0,0,0,0,,,,,
1239,wyattwh01,1941,BRO,1941BRO,NL,WS,P,2,2,54,1,2,0,0,0,,,,,
1240,beazljo01,1942,SLN,1942SLN,NL,WS,P,2,2,54,2,0,1,0,0,,,,,
1241,bonhati01,1942,NYA,1942NYA,AL,WS,P,2,1,33,0,1,0,0,0,,,,,
1242,borowha01,1942,NYA,1942NYA,AL,WS,P,1,1,9,0,1,0,0,0,,,,,
1243,breuema01,1942,NYA,1942NYA,AL,WS,P,1,0,0,0,0,1,0,0,,,,,
1244,brownji03,1942,SLN,1942SLN,NL,WS,2B,5,5,135,6,16,3,3,0,,,,,
1245,chandsp01,1942,NYA,1942NYA,AL,WS,P,2,1,25,2,2,0,0,0,,,,,
1246,coopemo01,1942,SLN,1942SLN,NL,WS,P,2,2,39,0,1,0,0,0,,,,,
1247,coopewa01,1942,SLN,1942SLN,NL,WS,C,5,5,135,24,2,1,0,0,0,,,,
1248,crosefr01,1942,NYA,1942NYA,AL,WS,3B,1,0,24,1,1,0,0,0,,,,,
1249,cullero01,1942,NYA,1942NYA,AL,WS,RF,5,5,132,6,0,0,0,0,,,,,
1250,dickebi01,1942,NYA,1942NYA,AL,WS,C,5,5,132,25,1,1,1,0,0,,,,
1251,dimagjo01,1942,NYA,1942NYA,AL,WS,CF,5,5,132,20,0,0,0,0,,,,,
1252,donalat01,1942,NYA,1942NYA,AL,WS,P,1,0,9,0,0,0,0,0,,,,,
1253,gordojo01,1942,NYA,1942NYA,AL,WS,2B,5,5,132,11,12,0,1,0,,,,,
1254,gumbeha01,1942,SLN,1942SLN,NL,WS,P,2,0,2,0,1,0,0,0,,,,,
1255,hassebu01,1942,NYA,1942NYA,AL,WS,1B,3,3,54,15,1,1,0,0,,,,,
1256,hoppjo01,1942,SLN,1942SLN,NL,WS,1B,5,5,135,46,3,1,2,0,,,,,
1257,kellech01,1942,NYA,1942NYA,AL,WS,LF,5,5,132,12,1,0,1,0,,,,,
1258,kurowwh01,1942,SLN,1942SLN,NL,WS,3B,5,5,135,7,4,1,0,0,,,,,
1259,laniema01,1942,SLN,1942SLN,NL,WS,P,2,0,12,0,1,2,0,0,,,,,
1260,marioma01,1942,SLN,1942SLN,NL,WS,SS,5,5,135,13,16,0,3,0,,,,,
1261,moorete01,1942,SLN,1942SLN,NL,WS,CF,5,5,135,15,0,0,0,0,,,,,
1262,musiast01,1942,SLN,1942SLN,NL,WS,LF,5,5,135,13,0,0,0,0,,,,,
1263,polleho01,1942,SLN,1942SLN,NL,WS,P,1,0,1,0,0,0,0,0,,,,,
1264,priddje01,1942,NYA,1942NYA,AL,WS,1B,3,2,78,22,4,1,1,0,,,,,
1265,priddje01,1942,NYA,1942NYA,AL,WS,3B,1,1,3,0,0,0,0,0,,,,,
1266,rizzuph01,1942,NYA,1942NYA,AL,WS,SS,5,5,132,15,15,1,1,0,,,,,
1267,rolfere01,1942,NYA,1942NYA,AL,WS,3B,4,4,105,3,5,0,0,0,,,,,
1268,ruffire01,1942,NYA,1942NYA,AL,WS,P,2,2,53,0,1,0,0,0,,,,,
1269,slaugen01,1942,SLN,1942SLN,NL,WS,RF,5,5,135,9,1,1,0,0,,,,,
1270,turneji01,1942,NYA,1942NYA,AL,WS,P,1,0,3,0,0,0,0,0,,,,,
1271,whiteer01,1942,SLN,1942SLN,NL,WS,P,1,1,27,0,0,0,0,0,,,,,
1272,bonhati01,1943,NYA,1943NYA,AL,WS,P,1,1,24,0,0,0,0,0,,,,,
1273,borowha01,1943,NYA,1943NYA,AL,WS,P,1,1,24,2,0,0,0,0,,,,,
1274,brazlal01,1943,SLN,1943SLN,NL,WS,P,1,1,22,1,2,0,0,0,,,,,
1275,brechha01,1943,SLN,1943SLN,NL,WS,P,3,0,11,0,2,0,0,0,,,,,
1276,chandsp01,1943,NYA,1943NYA,AL,WS,P,2,2,54,0,4,0,0,0,,,,,
1277,coopemo01,1943,SLN,1943SLN,NL,WS,P,2,2,48,0,1,0,0,0,,,,,
1278,coopewa01,1943,SLN,1943SLN,NL,WS,C,5,5,116,28,3,2,0,0,0,,,,
1279,crosefr01,1943,NYA,1943NYA,AL,WS,SS,5,5,135,9,16,3,3,0,,,,,
1280,dickebi01,1943,NYA,1943NYA,AL,WS,C,5,5,135,28,3,0,0,0,0,,,,
1281,dicksmu01,1943,SLN,1943SLN,NL,WS,P,1,0,2,1,0,0,0,0,,,,,
1282,ettenni01,1943,NYA,1943NYA,AL,WS,1B,5,5,135,46,2,1,3,0,,,,,
1283,garmsde01,1943,SLN,1943SLN,NL,WS,LF,1,1,27,1,0,0,0,0,,,,,
1284,gordojo01,1943,NYA,1943NYA,AL,WS,2B,5,5,135,20,23,0,3,0,,,,,
1285,hoppjo01,1943,SLN,1943SLN,NL,WS,CF,1,1,27,1,0,0,0,0,,,,,
1286,johnsbi03,1943,NYA,1943NYA,AL,WS,3B,5,5,135,2,9,1,0,0,,,,,
1287,kellech01,1943,NYA,1943NYA,AL,WS,LF,5,5,135,10,1,0,0,0,,,,,
1288,kleinlo01,1943,SLN,1943SLN,NL,WS,2B,5,5,129,10,13,2,4,0,,,,,
1289,kristho01,1943,SLN,1943SLN,NL,WS,P,1,0,0,0,0,0,0,0,,,,,
1290,kurowwh01,1943,SLN,1943SLN,NL,WS,3B,5,5,129,8,8,2,0,0,,,,,
1291,laniema01,1943,SLN,1943SLN,NL,WS,P,3,2,46,0,3,1,0,0,,,,,
1292,lindejo01,1943,NYA,1943NYA,AL,WS,CF,1,1,27,3,0,0,0,0,,,,,
1293,lindejo01,1943,NYA,1943NYA,AL,WS,RF,3,2,57,5,0,0,0,0,,,,,
1294,litwhda01,1943,SLN,1943SLN,NL,WS,LF,4,4,102,12,0,0,0,0,,,,,
1295,marioma01,1943,SLN,1943SLN,NL,WS,SS,5,5,129,7,14,1,4,0,,,,,
1296,methebu01,1943,NYA,1943NYA,AL,WS,RF,2,2,51,3,0,0,0,0,,,,,
1297,murphjo04,1943,NYA,1943NYA,AL,WS,P,2,0,6,0,1,0,0,0,,,,,
1298,musiast01,1943,SLN,1943SLN,NL,WS,RF,5,5,129,7,2,0,0,0,,,,,
1299,odeake01,1943,SLN,1943SLN,NL,WS,C,1,0,13,2,0,0,0,0,0,,,,
1300,russoma01,1943,NYA,1943NYA,AL,WS,P,1,1,27,0,2,0,0,0,,,,,
1301,sandera01,1943,SLN,1943SLN,NL,WS,1B,5,5,129,41,5,0,4,0,,,,,
1302,staintu01,1943,NYA,1943NYA,AL,WS,CF,4,4,108,5,0,0,0,0,,,,,
1303,staintu01,1943,NYA,1943NYA,AL,WS,RF,1,1,27,2,1,0,0,0,,,,,
1304,walkeha01,1943,SLN,1943SLN,NL,WS,CF,4,4,102,10,0,2,0,0,,,,,
1305,bakerfl01,1944,SLA,1944SLA,AL,WS,2B,2,0,12,1,0,0,0,0,,,,,
1306,bergaau01,1944,SLN,1944SLN,NL,WS,LF,2,1,39,1,0,0,0,0,,,,,
1307,brechha01,1944,SLN,1944SLN,NL,WS,P,1,1,27,1,3,0,0,0,,,,,
1308,byerlbu01,1944,SLN,1944SLN,NL,WS,P,1,0,4,0,0,0,0,0,,,,,
1309,chrisma01,1944,SLA,1944SLA,AL,WS,3B,6,6,163,3,9,1,0,0,,,,,
1310,coopemo01,1944,SLN,1944SLN,NL,WS,P,2,2,48,0,6,0,0,0,,,,,
1311,coopewa01,1944,SLN,1944SLN,NL,WS,C,6,6,165,55,0,0,0,0,1,,,,
1312,donnebl01,1944,SLN,1944SLN,NL,WS,P,2,0,18,0,2,0,0,0,,,,,
1313,falloge01,1944,SLN,1944SLN,NL,WS,2B,2,0,12,0,0,0,0,0,,,,,
1314,galehde01,1944,SLA,1944SLA,AL,WS,P,2,2,54,0,5,0,0,0,,,,,
1315,guttedo01,1944,SLA,1944SLA,AL,WS,2B,6,6,151,15,11,3,3,0,,,,,
1316,haywore01,1944,SLA,1944SLA,AL,WS,C,6,6,154,45,2,1,0,0,0,,,,
1317,hollial01,1944,SLA,1944SLA,AL,WS,P,1,0,12,0,1,0,0,0,,,,,
1318,hoppjo01,1944,SLN,1944SLN,NL,WS,CF,6,6,165,14,0,0,0,0,,,,,
1319,jakucsi01,1944,SLA,1944SLA,AL,WS,P,1,1,9,0,1,0,0,0,,,,,
1320,jurisal01,1944,SLN,1944SLN,NL,WS,P,1,0,2,0,0,0,0,0,,,,,
1321,krameja01,1944,SLA,1944SLA,AL,WS,P,2,1,33,0,3,0,0,0,,,,,
1322,kreevmi01,1944,SLA,1944SLA,AL,WS,CF,6,6,163,20,2,0,0,0,,,,,
1323,kurowwh01,1944,SLN,1944SLN,NL,WS,3B,6,6,165,4,15,0,1,0,,,,,
1324,laabsch01,1944,SLA,1944SLA,AL,WS,LF,4,4,105,5,1,0,0,0,,,,,
1325,laniema01,1944,SLN,1944SLN,NL,WS,P,2,2,37,1,1,0,0,0,,,,,
1326,litwhda01,1944,SLN,1944SLN,NL,WS,LF,5,5,126,5,0,0,0,0,,,,,
1327,mancufr01,1944,SLA,1944SLA,AL,WS,C,1,0,9,3,0,0,0,0,0,,,,
1328,marioma01,1944,SLN,1944SLN,NL,WS,SS,6,6,165,7,22,0,2,0,,,,,
1329,mcquige02,1944,SLA,1944SLA,AL,WS,1B,6,6,163,50,2,0,3,0,,,,,
1330,moorege03,1944,SLA,1944SLA,AL,WS,RF,6,6,163,8,0,0,0,0,,,,,
1331,muncrbo01,1944,SLA,1944SLA,AL,WS,P,2,0,20,0,1,0,0,0,,,,,
1332,musiast01,1944,SLN,1944SLN,NL,WS,RF,6,6,165,11,0,1,0,0,,,,,
1333,pottene01,1944,SLA,1944SLA,AL,WS,P,2,2,29,2,1,2,0,0,,,,,
1334,sandera01,1944,SLN,1944SLN,NL,WS,1B,6,6,165,51,2,0,3,0,,,,,
1335,schmifr01,1944,SLN,1944SLN,NL,WS,P,1,0,10,0,0,0,0,0,,,,,
1336,shirlte01,1944,SLA,1944SLA,AL,WS,P,1,0,6,0,1,0,0,0,,,,,
1337,stephve01,1944,SLA,1944SLA,AL,WS,SS,6,6,163,9,19,3,4,0,,,,,
1338,verbaem01,1944,SLN,1944SLN,NL,WS,2B,6,6,153,15,7,0,2,0,,,,,
1339,wilkste01,1944,SLN,1944SLN,NL,WS,P,2,1,19,0,1,0,0,0,,,,,
1340,zarilal01,1944,SLA,1944SLA,AL,WS,LF,3,2,58,2,0,0,0,0,,,,,
1341,bentoal01,1945,DET,1945DET,AL,WS,P,3,0,14,0,3,0,0,0,,,,,
1342,borowha01,1945,CHN,1945CHN,NL,WS,P,4,3,54,1,2,0,0,0,,,,,
1343,bridgto01,1945,DET,1945DET,AL,WS,P,1,0,5,0,0,0,0,0,,,,,
1344,castege01,1945,DET,1945DET,AL,WS,P,1,0,2,0,0,0,0,0,,,,,
1345,cavarph01,1945,CHN,1945CHN,NL,WS,1B,7,7,195,71,3,0,5,0,,,,,
1346,chipmbo01,1945,CHN,1945CHN,NL,WS,P,1,0,1,0,0,0,0,0,,,,,
1347,cramedo01,1945,DET,1945DET,AL,WS,CF,7,7,197,21,0,0,0,0,,,,,
1348,cullero01,1945,DET,1945DET,AL,WS,RF,7,7,197,8,0,0,0,0,,,,,
1349,derripa01,1945,CHN,1945CHN,NL,WS,P,3,0,16,0,0,0,0,0,,,,,
1350,erickpa01,1945,CHN,1945CHN,NL,WS,P,4,0,21,0,1,0,0,0,,,,,
1351,gillepa01,1945,CHN,1945CHN,NL,WS,C,1,1,24,3,0,0,0,0,0,,,,
1352,greenha01,1945,DET,1945DET,AL,WS,LF,7,7,194,8,1,0,0,0,,,,,
1353,hackst01,1945,CHN,1945CHN,NL,WS,3B,7,7,195,12,13,3,0,0,,,,,
1354,hoovejo01,1945,DET,1945DET,AL,WS,SS,1,0,17,1,1,0,1,0,,,,,
1355,hughero01,1945,CHN,1945CHN,NL,WS,SS,6,6,153,13,18,0,2,0,,,,,
1356,johnsdo02,1945,CHN,1945CHN,NL,WS,2B,7,7,195,11,23,1,5,0,,,,,
1357,livinmi01,1945,CHN,1945CHN,NL,WS,C,6,6,162,22,4,0,0,0,1,,,,
1358,lowrepe01,1945,CHN,1945CHN,NL,WS,LF,7,7,195,23,1,0,0,0,,,,,
1359,mayoed01,1945,DET,1945DET,AL,WS,2B,7,7,197,18,13,2,3,0,,,,,
1360,merulle01,1945,CHN,1945CHN,NL,WS,SS,3,1,36,4,2,0,2,0,,,,,
1361,mierked01,1945,DET,1945DET,AL,WS,LF,1,0,3,0,0,0,0,0,,,,,
1362,muellle01,1945,DET,1945DET,AL,WS,P,1,0,6,0,0,0,0,0,,,,,
1363,newhoha01,1945,DET,1945DET,AL,WS,P,3,3,62,2,6,1,0,0,,,,,
1364,nichobi01,1945,CHN,1945CHN,NL,WS,RF,7,7,195,9,0,1,0,0,,,,,
1365,outlaji01,1945,DET,1945DET,AL,WS,3B,7,7,197,5,15,0,0,0,,,,,
1366,overmst01,1945,DET,1945DET,AL,WS,P,1,1,18,0,1,0,0,0,,,,,
1367,pafkoan01,1945,CHN,1945CHN,NL,WS,CF,7,7,195,22,2,1,0,0,,,,,
1368,passecl01,1945,CHN,1945CHN,NL,WS,P,3,2,50,1,3,0,0,0,,,,,
1369,primra01,1945,CHN,1945CHN,NL,WS,P,2,1,12,0,1,0,0,0,,,,,
1370,richapa01,1945,DET,1945DET,AL,WS,C,7,6,155,46,5,1,0,0,2,,,,
1371,schusbi01,1945,CHN,1945CHN,NL,WS,SS,1,0,6,1,2,0,0,0,,,,,
1372,swiftbo01,1945,DET,1945DET,AL,WS,C,3,1,42,9,1,0,0,0,0,,,,
1373,tobinji01,1945,DET,1945DET,AL,WS,P,1,0,9,0,1,0,0,0,,,,,
1374,troutdi01,1945,DET,1945DET,AL,WS,P,2,1,41,2,5,0,0,0,,,,,
1375,truckvi01,1945,DET,1945DET,AL,WS,P,2,2,40,1,1,0,0,0,,,,,
1376,vandehy01,1945,CHN,1945CHN,NL,WS,P,3,0,18,1,2,0,0,0,,,,,
1377,webbsk01,1945,DET,1945DET,AL,WS,SS,7,7,180,9,24,0,2,0,,,,,
1378,willide02,1945,CHN,1945CHN,NL,WS,C,1,0,9,1,1,0,0,0,0,,,,
1379,wyseha01,1945,CHN,1945CHN,NL,WS,P,3,1,23,0,0,0,0,0,,,,,
1380,yorkru01,1945,DET,1945DET,AL,WS,1B,7,7,197,67,8,1,3,0,,,,,
1381,bagbyji02,1946,BOS,1946BOS,AL,WS,P,1,0,9,0,1,0,0,0,,,,,
1382,beazljo01,1946,SLN,1946SLN,NL,WS,P,1,0,3,0,1,0,0,0,,,,,
1383,brazlal01,1946,SLN,1946SLN,NL,WS,P,1,0,20,0,1,0,0,0,,,,,
1384,brechha01,1946,SLN,1946SLN,NL,WS,P,3,2,60,0,2,0,1,0,,,,,
1385,brownma01,1946,BOS,1946BOS,AL,WS,P,1,0,3,0,0,0,0,0,,,,,
1386,culbele01,1946,BOS,1946BOS,AL,WS,CF,1,0,3,0,0,0,0,0,,,,,
1387,culbele01,1946,BOS,1946BOS,AL,WS,RF,2,2,51,7,0,0,0,0,,,,,
1388,dicksmu01,1946,SLN,1946SLN,NL,WS,P,2,2,42,0,3,0,0,0,,,,,
1389,dimagdo01,1946,BOS,1946BOS,AL,WS,CF,7,7,180,20,3,0,1,0,,,,,
1390,dobsojo01,1946,BOS,1946BOS,AL,WS,P,3,1,38,0,2,0,0,0,,,,,
1391,doerrbo01,1946,BOS,1946BOS,AL,WS,2B,6,6,155,17,32,0,3,0,,,,,
1392,dreiscl01,1946,BOS,1946BOS,AL,WS,P,1,0,1,0,0,0,0,0,,,,,
1393,dusaker01,1946,SLN,1946SLN,NL,WS,LF,4,2,42,1,1,0,0,0,,,,,
1394,ferrida01,1946,BOS,1946BOS,AL,WS,P,2,2,40,0,3,0,0,0,,,,,
1395,garagjo01,1946,SLN,1946SLN,NL,WS,C,5,5,128,22,2,0,1,0,1,,,,
1396,guttedo01,1946,BOS,1946BOS,AL,WS,2B,2,1,28,0,2,0,0,0,,,,,
1397,harrimi01,1946,BOS,1946BOS,AL,WS,P,2,2,29,1,0,0,0,0,,,,,
1398,higgipi01,1946,BOS,1946BOS,AL,WS,3B,7,7,177,6,6,2,0,0,,,,,
1399,hughste01,1946,BOS,1946BOS,AL,WS,P,3,2,43,0,1,1,0,0,,,,,
1400,johnsea01,1946,BOS,1946BOS,AL,WS,P,3,0,10,0,2,0,0,0,,,,,
1401,klingbo01,1946,BOS,1946BOS,AL,WS,P,1,0,2,1,0,0,0,0,,,,,
1402,kurowwh01,1946,SLN,1946SLN,NL,WS,3B,7,7,186,12,10,1,2,0,,,,,
1403,marioma01,1946,SLN,1946SLN,NL,WS,SS,7,7,186,12,22,2,3,0,,,,,
1404,mcbrito01,1946,BOS,1946BOS,AL,WS,RF,2,2,52,4,0,1,0,0,,,,,
1405,moorete01,1946,SLN,1946SLN,NL,WS,CF,7,7,186,18,1,0,0,0,,,,,
1406,moseswa01,1946,BOS,1946BOS,AL,WS,RF,4,3,80,5,0,0,0,0,,,,,
1407,mungere01,1946,SLN,1946SLN,NL,WS,P,1,1,27,1,0,0,0,0,,,,,
1408,musiast01,1946,SLN,1946SLN,NL,WS,1B,7,7,186,61,2,0,6,0,,,,,
1409,partero01,1946,BOS,1946BOS,AL,WS,C,5,3,76,14,1,0,1,0,0,,,,
1410,peskyjo01,1946,BOS,1946BOS,AL,WS,SS,7,7,183,13,17,4,5,0,,,,,
1411,polleho01,1946,SLN,1946SLN,NL,WS,P,2,2,31,0,0,0,0,0,,,,,
1412,ricede01,1946,SLN,1946SLN,NL,WS,C,3,2,58,9,1,0,0,0,0,,,,
1413,russeri01,1946,BOS,1946BOS,AL,WS,3B,1,0,6,0,0,0,0,0,,,,,
1414,rybami01,1946,BOS,1946BOS,AL,WS,P,1,0,2,0,0,1,0,0,,,,,
1415,schoere01,1946,SLN,1946SLN,NL,WS,2B,7,7,186,17,21,1,5,0,,,,,
1416,slaugen01,1946,SLN,1946SLN,NL,WS,RF,7,7,180,20,1,0,1,0,,,,,
1417,wagneha01,1946,BOS,1946BOS,AL,WS,C,5,4,107,20,2,0,0,0,0,,,,
1418,walkeha01,1946,SLN,1946SLN,NL,WS,LF,7,5,144,13,0,0,0,0,,,,,
1419,walkeha01,1946,SLN,1946SLN,NL,WS,RF,1,0,6,0,0,0,0,0,,,,,
1420,wilkste01,1946,SLN,1946SLN,NL,WS,P,1,0,3,0,1,0,0,0,,,,,
1421,willite01,1946,BOS,1946BOS,AL,WS,LF,7,7,183,15,2,0,0,0,,,,,
1422,yorkru01,1946,BOS,1946BOS,AL,WS,1B,7,7,183,60,3,1,2,0,,,,,
1423,zuberbi01,1946,BOS,1946BOS,AL,WS,P,1,0,6,0,0,0,0,0,,,,,
1424,barnere02,1947,BRO,1947BRO,NL,WS,P,3,1,20,0,1,0,0,0,,,,,
1425,behrmha01,1947,BRO,1947BRO,NL,WS,P,5,0,19,1,3,0,0,0,,,,,
1426,berrayo01,1947,NYA,1947NYA,AL,WS,C,4,3,86,19,2,2,0,0,0,,,,
1427,berrayo01,1947,NYA,1947NYA,AL,WS,RF,2,1,36,3,0,0,0,0,,,,,
1428,bevenbi01,1947,NYA,1947NYA,AL,WS,P,2,1,34,0,1,0,0,0,,,,,
1429,brancra01,1947,BRO,1947BRO,NL,WS,P,3,1,25,0,1,0,0,0,,,,,
1430,caseyhu01,1947,BRO,1947BRO,NL,WS,P,6,0,31,2,3,0,1,0,,,,,
1431,chandsp01,1947,NYA,1947NYA,AL,WS,P,1,0,6,0,0,0,0,0,,,,,
1432,clarkal01,1947,NYA,1947NYA,AL,WS,RF,1,0,9,2,0,0,0,0,,,,,
1433,dimagjo01,1947,NYA,1947NYA,AL,WS,CF,7,7,185,22,0,0,0,0,,,,,
1434,drewska01,1947,NYA,1947NYA,AL,WS,P,2,0,9,0,3,0,0,0,,,,,
1435,edwarbr01,1947,BRO,1947BRO,NL,WS,C,7,7,180,44,4,1,1,0,2,,,,
1436,furilca01,1947,BRO,1947BRO,NL,WS,CF,6,4,135,14,1,1,0,0,,,,,
1437,gionfal01,1947,BRO,1947BRO,NL,WS,LF,1,0,12,1,0,0,0,0,,,,,
1438,greggha01,1947,BRO,1947BRO,NL,WS,P,3,1,38,1,3,0,1,0,,,,,
1439,hattejo01,1947,BRO,1947BRO,NL,WS,P,4,1,27,0,0,0,0,0,,,,,
1440,henrito01,1947,NYA,1947NYA,AL,WS,LF,2,1,45,2,0,0,0,0,,,,,
1441,henrito01,1947,NYA,1947NYA,AL,WS,RF,6,6,140,9,0,0,0,0,,,,,
1442,hermage01,1947,BRO,1947BRO,NL,WS,LF,7,7,147,15,0,0,0,0,,,,,
1443,johnsbi03,1947,NYA,1947NYA,AL,WS,3B,7,7,185,11,14,0,1,0,,,,,
1444,jorgesp01,1947,BRO,1947BRO,NL,WS,3B,7,7,156,8,12,2,1,0,,,,,
1445,lavagco01,1947,BRO,1947BRO,NL,WS,3B,3,0,24,0,1,0,0,0,,,,,
1446,lindejo01,1947,NYA,1947NYA,AL,WS,LF,6,6,140,11,0,0,0,0,,,,,
1447,lollash01,1947,NYA,1947NYA,AL,WS,C,2,2,27,2,1,0,0,0,2,,,,
1448,lombavi01,1947,BRO,1947BRO,NL,WS,P,2,2,20,0,0,0,0,0,,,,,
1449,mcquige02,1947,NYA,1947NYA,AL,WS,1B,7,6,176,48,4,1,3,0,,,,,
1450,miksied01,1947,BRO,1947BRO,NL,WS,2B,1,0,6,1,1,1,1,0,,,,,
1451,miksied01,1947,BRO,1947BRO,NL,WS,LF,2,0,12,2,0,0,0,0,,,,,
1452,newsobo01,1947,NYA,1947NYA,AL,WS,P,2,1,7,0,1,0,0,0,,,,,
1453,pagejo01,1947,NYA,1947NYA,AL,WS,P,4,0,39,1,2,0,0,0,,,,,
1454,phillja02,1947,NYA,1947NYA,AL,WS,1B,1,1,9,4,0,0,1,0,,,,,
1455,raschvi01,1947,NYA,1947NYA,AL,WS,P,2,0,4,0,0,0,0,0,,,,,
1456,reesepe01,1947,BRO,1947BRO,NL,WS,SS,7,7,180,8,16,1,5,0,,,,,
1457,reisepe01,1947,BRO,1947BRO,NL,WS,CF,3,3,45,6,0,1,0,0,,,,,
1458,reisepe01,1947,BRO,1947BRO,NL,WS,LF,1,0,9,1,0,0,0,0,,,,,
1459,reynoal01,1947,NYA,1947NYA,AL,WS,P,2,2,34,1,0,0,0,0,,,,,
1460,rizzuph01,1947,NYA,1947NYA,AL,WS,SS,7,7,185,19,18,0,3,0,,,,,
1461,robinaa01,1947,NYA,1947NYA,AL,WS,C,3,2,72,13,2,1,0,0,0,,,,
1462,robinja02,1947,BRO,1947BRO,NL,WS,1B,7,7,180,49,6,0,8,0,,,,,
1463,sheasp01,1947,NYA,1947NYA,AL,WS,P,3,3,46,1,3,0,0,0,,,,,
1464,stanked01,1947,BRO,1947BRO,NL,WS,2B,7,7,174,18,18,1,5,0,,,,,
