id,year,league,team,teamID,parkID,spanFirst,spanLast,games,openings,attendance,createdAt,updatedAt
1049,1933,AL,SLA,1933SLA,STL07,4/12/33,9/3/33,77,4,37500,,
1050,1933,NL,SLN,1933SLN,STL07,4/20/33,10/1/33,77,7,58800,,
1051,1933,AL,WS1,1933WS1,WAS09,4/12/33,10/1/33,76,16,286000,,
1052,1934,AL,BOS,1934BOS,BOS07,4/17/34,9/30/34,77,15,372897,,
1053,1934,NL,BRO,1934BRO,NYC15,4/17/34,9/26/34,77,17,289493,,
1054,1934,NL,BSN,1934BSN,BOS08,4/24/34,9/23/34,75,8,127000,,
1055,1934,AL,CHA,1934CHA,CHI10,4/17/34,9/23/34,75,8,98000,,
1056,1934,NL,CHN,1934CHN,CHI11,4/24/34,9/30/34,77,12,354138,,
1057,1934,NL,CIN,1934CIN,CIN07,4/17/34,9/23/34,78,15,129163,,
1058,1934,AL,CLE,1934CLE,CLE06,4/17/34,9/30/34,78,6,103000,,
1059,1934,AL,DET,1934DET,DET04,4/24/34,9/30/34,80,6,147500,,
1060,1934,NL,NY1,1934NY1,NYC14,4/17/34,9/30/34,75,16,377573,,
1061,1934,AL,NYA,1934NYA,NYC16,4/24/34,9/24/34,77,17,599500,,
1062,1934,AL,PHA,1934PHA,PHI11,4/17/34,9/26/34,76,6,88306,,
1063,1934,NL,PHI,1934PHI,PHI09,4/24/34,9/30/34,71,6,40000,,
1064,1934,NL,PIT,1934PIT,PIT06,4/24/34,9/23/34,78,9,103500,,
1065,1934,AL,SLA,1934SLA,STL07,4/24/34,9/23/34,76,3,24000,,
1066,1934,NL,SLN,1934SLN,STL07,4/17/34,9/30/34,77,11,159174,,
1067,1934,AL,WS1,1934WS1,WAS09,4/24/34,9/30/34,76,7,99500,,
1068,1935,AL,BOS,1935BOS,BOS07,4/23/35,9/25/35,79,27,449427,,
1069,1935,NL,BRO,1935BRO,NYC15,4/23/35,9/29/35,77,26,284324,,
1070,1935,NL,BSN,1935BSN,BOS08,4/16/35,9/29/35,75,26,181274,,
1071,1935,AL,CHA,1935CHA,CHI10,4/23/35,9/29/35,77,23,371000,,
1072,1935,NL,CHN,1935CHN,CHI11,4/16/35,9/22/35,77,37,655575,,
1073,1935,NL,CIN,1935CIN,CIN07,4/16/35,9/29/35,76,61,430584,,
1074,1935,AL,CLE,1935CLE,CLE06,4/23/35,9/29/35,77,12,101800,,
1075,1935,AL,DET,1935DET,DET04,4/17/35,9/22/35,79,32,703500,,
1076,1935,NL,NY1,1935NY1,NYC14,4/23/35,9/24/35,79,46,694081,,
1077,1935,AL,NYA,1935NYA,NYC16,4/16/35,9/29/35,74,49,813181,,
1078,1935,AL,PHA,1935PHA,PHI11,4/23/35,9/29/35,72,13,100007,,
1079,1935,NL,PHI,1935PHI,PHI09,4/16/35,9/23/35,79,24,185347,,
1080,1935,NL,PIT,1935PIT,PIT06,4/17/35,9/19/35,77,24,303562,,
1081,1935,AL,SLA,1935SLA,STL07,4/16/35,8/31/35,76,19,57300,,
1082,1935,NL,SLN,1935SLN,STL07,4/23/35,9/29/35,77,33,575238,,
1083,1935,AL,WS1,1935WS1,WAS09,4/17/35,9/24/35,77,8,83500,,
1084,1936,AL,BOS,1936BOS,BOS07,4/14/36,9/27/36,77,59,649996,,
1085,1936,NL,BRO,1936BRO,NYC15,4/17/36,9/24/36,79,58,540373,,
1086,1936,NL,BSN,1936BSN,BOS08,4/17/36,9/25/36,79,71,521531,,
1087,1936,AL,CHA,1936CHA,CHI10,4/14/36,9/26/36,75,37,454900,,
1088,1936,NL,CHN,1936CHN,CHI11,4/17/36,9/24/36,77,52,726156,,
1089,1936,NL,CIN,1936CIN,CIN07,4/14/36,9/27/36,76,57,474862,,
1090,1936,AL,CLE,1936CLE,CLE06,4/14/36,9/27/36,80,19,241800,,
1091,1936,AL,CLE,1936CLE,CLE07,8/2/36,8/2/36,1,1,65342,,
1092,1936,AL,DET,1936DET,DET04,4/17/36,9/23/36,77,27,491700,,
1093,1936,NL,NY1,1936NY1,NYC14,4/14/36,9/27/36,78,55,953625,,
1094,1936,AL,NYA,1936NYA,NYC16,4/17/36,9/24/36,77,52,1067362,,
1095,1936,AL,PHA,1936PHA,PHI11,4/17/36,9/25/36,77,21,208080,,
1096,1936,NL,PHI,1936PHI,PHI09,4/14/36,9/27/36,78,25,219500,,
1097,1936,NL,PIT,1936PIT,PIT06,4/19/36,9/20/36,76,27,265255,,
1098,1936,AL,SLA,1936SLA,STL07,4/17/36,9/20/36,77,22,66806,,
1099,1936,NL,SLN,1936SLN,STL07,4/14/36,9/27/36,77,25,283105,,
1100,1936,AL,WS1,1936WS1,WAS09,4/14/36,9/27/36,77,15,216500,,
1101,1937,AL,BOS,1937BOS,BOS07,4/24/37,9/27/37,74,58,573913,,
1102,1937,NL,BRO,1937BRO,NYC15,4/20/37,10/3/37,76,54,454551,,
1103,1937,NL,BSN,1937BSN,BOS08,4/19/37,10/3/37,76,61,457165,,
1104,1937,AL,CHA,1937CHA,CHI10,4/23/37,9/30/37,77,26,463000,,
1105,1937,NL,CHN,1937CHN,CHI11,4/20/37,10/3/37,78,45,799068,,
1106,1937,NL,CIN,1937CIN,CIN07,4/20/37,9/30/37,80,56,423622,,
1107,1937,AL,CLE,1937CLE,CLE06,4/23/37,9/27/37,63,15,129000,,
1108,1937,AL,CLE,1937CLE,CLE07,5/30/37,9/6/37,15,4,133884,,
1109,1937,AL,DET,1937DET,DET04,4/20/37,10/3/37,77,28,569950,,
1110,1937,NL,NY1,1937NY1,NYC14,4/23/37,9/27/37,75,55,988624,,
1111,1937,AL,NYA,1937NYA,NYC16,4/20/37,10/3/37,79,55,1039111,,
1112,1937,AL,PHA,1937PHA,PHI11,4/20/37,10/3/37,79,23,228483,,
1113,1937,NL,PHI,1937PHI,PHI09,4/23/37,9/30/37,74,24,153000,,
1114,1937,NL,PIT,1937PIT,PIT06,4/23/37,10/3/37,78,32,320867,,
1115,1937,AL,SLA,1937SLA,STL07,4/21/37,10/3/37,78,15,46377,,
1116,1937,NL,SLN,1937SLN,STL07,4/23/37,9/26/37,80,34,341192,,
1117,1937,AL,WS1,1937WS1,WAS09,4/19/37,9/30/37,80,27,316307,,
1118,1938,AL,BOS,1938BOS,BOS07,4/18/38,10/2/38,75,63,661100,,
1119,1938,NL,BRO,1938BRO,NYC15,4/22/38,9/29/38,74,56,728519,,
1120,1938,NL,BSN,1938BSN,BOS08,4/23/38,9/28/38,75,62,455632,,
1121,1938,AL,CHA,1938CHA,CHI10,4/19/38,10/2/38,73,35,244500,,
1122,1938,NL,CHN,1938CHN,CHI11,4/22/38,9/29/38,77,31,665174,,
1123,1938,NL,CIN,1938CIN,CIN07,4/19/38,10/2/38,77,62,717291,,
1124,1938,AL,CLE,1938CLE,CLE06,4/20/38,10/1/38,58,13,73374,,
1125,1938,AL,CLE,1938CLE,CLE07,4/19/38,10/2/38,18,6,288062,,
1126,1938,AL,DET,1938DET,DET04,4/22/38,9/29/38,79,52,786000,,
1127,1938,NL,NY1,1938NY1,NYC14,4/19/38,10/2/38,73,63,871690,,
1128,1938,AL,NYA,1938NYA,NYC16,4/22/38,9/28/38,79,60,972866,,
1129,1938,AL,PHA,1938PHA,PHI11,4/23/38,9/29/38,76,37,347337,,
1130,1938,NL,PHI,1938PHI,PHI09,4/19/38,6/30/38,28,16,59195,,
1131,1938,NL,PHI,1938PHI,PHI11,7/4/38,10/2/38,47,25,98017,,
1132,1938,NL,PIT,1938PIT,PIT06,4/22/38,9/25/38,78,65,700600,,
1133,1938,AL,SLA,1938SLA,STL07,4/22/38,9/25/38,77,43,105026,,
1134,1938,NL,SLN,1938SLN,STL07,4/19/38,10/2/38,81,54,312368,,
1135,1938,AL,WS1,1938WS1,WAS09,4/18/38,10/2/38,78,58,526300,,
1136,1939,AL,BOS,1939BOS,BOS07,4/21/39,9/24/39,75,66,660998,,
1137,1939,NL,BRO,1939BRO,NYC15,4/18/39,10/1/39,78,63,1048457,,
1138,1939,NL,BSN,1939BSN,BOS08,4/19/39,10/1/39,73,66,347635,,
1139,1939,AL,CHA,1939CHA,CHI10,4/22/39,9/27/39,77,63,753421,,
1140,1939,NL,CHN,1939CHN,CHI11,4/24/39,10/1/39,80,68,821212,,
1141,1939,NL,CIN,1939CIN,CIN07,4/17/39,9/28/39,81,66,967650,,
1142,1939,AL,CLE,1939CLE,CLE06,4/24/39,9/24/39,47,44,243100,,
1143,1939,AL,CLE,1939CLE,CLE07,4/21/39,9/4/39,30,23,468684,,
1144,1939,AL,DET,1939DET,DET04,4/18/39,10/1/39,78,69,924496,,
1145,1939,NL,NY1,1939NY1,NYC14,4/21/39,9/26/39,74,64,780148,,
1146,1939,AL,NYA,1939NYA,NYC16,4/20/39,9/30/39,77,66,965387,,
1147,1939,AL,PHA,1939PHA,PHI11,4/20/39,9/30/39,76,61,514241,,
1148,1939,NL,PHI,1939PHI,PHI11,4/21/39,9/28/39,74,57,364925,,
1149,1939,NL,PIT,1939PIT,PIT06,4/18/39,10/1/39,77,64,427900,,
1150,1939,AL,SLA,1939SLA,STL07,4/29/39,10/1/39,78,60,142319,,
1151,1939,NL,SLN,1939SLN,STL07,4/21/39,9/24/39,79,68,426751,,
1152,1939,AL,WS1,1939WS1,WAS09,4/21/39,9/28/39,77,66,423050,,
1153,1940,AL,BOS,1940BOS,BOS07,4/19/40,9/29/40,79,63,747909,,
1154,1940,NL,BRO,1940BRO,NYC15,4/19/40,9/26/40,81,63,969439,,
1155,1940,NL,BSN,1940BSN,BOS08,4/16/40,9/23/40,75,58,320679,,
1156,1940,AL,CHA,1940CHA,CHI10,4/16/40,9/29/40,78,60,610677,,
1157,1940,NL,CHN,1940CHN,CHI11,4/19/40,9/26/40,77,67,642511,,
1158,1940,NL,CIN,1940CIN,CIN07,4/16/40,9/29/40,77,64,856577,,
1159,1940,AL,CLE,1940CLE,CLE06,4/25/40,8/17/40,33,31,233948,,
1160,1940,AL,CLE,1940CLE,CLE07,4/19/40,9/29/40,49,35,759035,,
1161,1940,AL,DET,1940DET,DET04,4/16/40,9/25/40,79,68,1161856,,
1162,1940,NL,NY1,1940NY1,NYC14,4/16/40,9/29/40,76,67,874658,,
1163,1940,AL,NYA,1940NYA,NYC16,4/19/40,9/24/40,76,62,1108624,,
1164,1940,AL,PHA,1940PHA,PHI11,4/16/40,9/27/40,71,51,522941,,
1165,1940,NL,PHI,1940PHI,PHI11,4/23/40,9/29/40,79,64,298470,,
1166,1940,NL,PIT,1940PIT,PIT06,4/22/40,9/23/40,75,63,647074,,
1167,1940,AL,SLA,1940SLA,STL07,4/20/40,9/22/40,77,67,283598,,
1168,1940,NL,SLN,1940SLN,STL07,4/16/40,9/29/40,77,63,388324,,
1169,1940,AL,WS1,1940WS1,WAS09,4/16/40,9/29/40,77,64,477900,,
1170,1941,AL,BOS,1941BOS,BOS07,4/15/41,9/21/41,77,68,835202,,
1171,1941,NL,BRO,1941BRO,NYC15,4/15/41,9/28/41,79,53,975162,,
1172,1941,NL,BSN,1941BSN,BOS08,4/18/41,9/28/41,76,55,301414,,
1173,1941,AL,CHA,1941CHA,CHI10,4/18/41,9/24/41,79,63,662838,,
1174,1941,NL,CHN,1941CHN,CHI11,4/15/41,9/28/41,77,62,554950,,
1175,1941,NL,CIN,1941CIN,CIN07,4/15/41,9/25/41,79,69,653236,,
1176,1941,AL,CLE,1941CLE,CLE06,4/16/41,9/22/41,45,43,257000,,
1177,1941,AL,CLE,1941CLE,CLE07,4/15/41,9/1/41,32,23,600393,,
1178,1941,AL,DET,1941DET,DET04,4/18/41,9/28/41,77,63,671232,,
1179,1941,NL,NY1,1941NY1,NYC14,4/18/41,9/22/41,78,54,710170,,
1180,1941,AL,NYA,1941NYA,NYC16,4/15/41,9/28/41,78,62,1053678,,
1181,1941,AL,PHA,1941PHA,PHI11,4/18/41,9/28/41,77,52,524783,,
1182,1941,NL,PHI,1941PHI,PHI11,4/15/41,9/25/41,76,34,111945,,
1183,1941,NL,PIT,1941PIT,PIT06,4/18/41,9/28/41,78,65,519825,,
1184,1941,AL,SLA,1941SLA,STL07,4/16/41,9/28/41,79,64,198682,,
1185,1941,NL,SLN,1941SLN,STL07,4/18/41,9/21/41,79,64,638335,,
1186,1941,AL,WS1,1941WS1,WAS09,4/14/41,9/24/41,78,66,457450,,
1187,1942,AL,BOS,1942BOS,BOS07,4/14/42,9/27/42,77,65,864874,,
1188,1942,NL,BRO,1942BRO,NYC15,4/17/42,9/25/42,79,42,882336,,
1189,1942,NL,BSN,1942BSN,BOS08,4/17/42,9/19/42,71,53,354214,,
1190,1942,AL,CHA,1942CHA,CHI10,4/14/42,9/17/42,70,55,466953,,
1191,1942,NL,CHN,1942CHN,CHI11,4/17/42,9/22/42,78,58,680703,,
1192,1942,NL,CIN,1942CIN,CIN07,4/14/42,9/27/42,77,60,464714,,
1193,1942,AL,CLE,1942CLE,CLE06,4/20/42,9/27/42,34,30,114700,,
1194,1942,AL,CLE,1942CLE,CLE07,4/17/42,9/13/42,46,31,406148,,
1195,1942,AL,DET,1942DET,DET04,4/14/42,9/22/42,77,61,622665,,
1196,1942,NL,NY1,1942NY1,NYC14,4/14/42,9/26/42,79,54,723958,,
1197,1942,AL,NYA,1942NYA,NYC16,4/17/42,9/23/42,77,62,1047710,,
1198,1942,AL,PHA,1942PHA,PHI11,4/17/42,9/20/42,76,28,146309,,
1199,1942,NL,PHI,1942PHI,PHI11,4/14/42,9/27/42,74,25,67537,,
1200,1942,NL,PIT,1942PIT,PIT06,4/17/42,9/20/42,77,63,538653,,
1201,1942,AL,SLA,1942SLA,STL07,4/17/42,9/20/42,77,59,284157,,
1202,1942,NL,SLN,1942SLN,STL07,4/14/42,9/27/42,78,62,581110,,
1203,1942,AL,WS1,1942WS1,WAS09,4/14/42,9/8/42,77,60,527320,,
1204,1943,AL,BOS,1943BOS,BOS07,4/27/43,10/3/43,77,57,403289,,
1205,1943,NL,BRO,1943BRO,NYC15,4/22/43,9/12/43,77,59,692492,,
1206,1943,NL,BSN,1943BSN,BOS08,4/24/43,9/19/43,77,54,291179,,
1207,1943,AL,CHA,1943CHA,CHI10,4/27/43,9/19/43,76,53,477443,,
1208,1943,NL,CHN,1943CHN,CHI11,4/21/43,10/3/43,75,58,557185,,
1209,1943,NL,CIN,1943CIN,CIN07,4/21/43,10/3/43,78,62,424939,,
1210,1943,AL,CLE,1943CLE,CLE06,4/22/43,9/18/43,29,25,88964,,
1211,1943,AL,CLE,1943CLE,CLE07,4/21/43,9/19/43,48,30,392011,,
1212,1943,AL,DET,1943DET,DET04,4/28/43,9/12/43,78,59,631225,,
1213,1943,NL,NY1,1943NY1,NYC14,4/27/43,9/19/43,77,52,554417,,
1214,1943,AL,NYA,1943NYA,NYC16,4/22/43,10/3/43,77,58,728798,,
1215,1943,AL,PHA,1943PHA,PHI11,4/22/43,10/3/43,79,43,261422,,
1216,1943,NL,PHI,1943PHI,PHI11,4/27/43,9/15/43,78,48,434784,,
1217,1943,NL,PIT,1943PIT,PIT06,4/27/43,10/3/43,78,64,671318,,
1218,1943,AL,SLA,1943SLA,STL07,4/21/43,9/15/43,77,55,222188,,
1219,1943,NL,SLN,1943SLN,STL07,4/27/43,10/3/43,81,64,554789,,
1220,1943,AL,WS1,1943WS1,WAS09,4/20/43,10/3/43,76,58,677422,,
1221,1944,AL,BOS,1944BOS,BOS07,4/18/44,9/10/44,78,61,546353,,
1222,1944,NL,BRO,1944BRO,NYC15,4/21/44,10/1/44,77,60,686971,,
1223,1944,NL,BSN,1944BSN,BOS08,4/22/44,10/1/44,78,50,232133,,
1224,1944,AL,CHA,1944CHA,CHI10,4/19/44,10/1/44,77,59,559186,,
1225,1944,NL,CHN,1944CHN,CHI11,4/21/44,9/17/44,78,56,636683,,
1226,1944,NL,CIN,1944CIN,CIN07,4/18/44,9/10/44,78,61,423116,,
1227,1944,AL,CLE,1944CLE,CLE06,5/1/44,9/30/44,35,32,124814,,
1228,1944,AL,CLE,1944CLE,CLE07,4/21/44,10/1/44,43,29,448089,,
1229,1944,AL,DET,1944DET,DET04,4/18/44,10/1/44,78,64,930449,,
1230,1944,NL,NY1,1944NY1,NYC14,4/18/44,10/1/44,75,59,763937,,
1231,1944,AL,NYA,1944NYA,NYC16,4/22/44,9/17/44,78,66,1046204,,
1232,1944,AL,PHA,1944PHA,PHI11,4/22/44,8/30/44,76,26,166597,,
1233,1944,NL,PHI,1944PHI,PHI11,4/18/44,10/1/44,79,22,135393,,
1234,1944,NL,PIT,1944PIT,PIT06,4/21/44,9/17/44,81,63,666513,,
1235,1944,AL,SLA,1944SLA,STL07,4/21/44,10/1/44,77,62,563473,,
1236,1944,NL,SLN,1944SLN,STL07,4/18/44,9/13/44,77,59,521512,,
1237,1944,AL,WS1,1944WS1,WAS09,4/18/44,9/17/44,77,62,661185,,
1238,1945,AL,BOS,1945BOS,BOS07,4/20/45,9/23/45,78,62,645846,,
1239,1945,NL,BRO,1945BRO,NYC15,4/17/45,9/23/45,78,65,1069629,,
1240,1945,NL,BSN,1945BSN,BOS08,4/17/45,9/30/45,75,55,410048,,
1241,1945,AL,CHA,1945CHA,CHI10,4/20/45,9/2/45,74,53,657826,,
1242,1945,NL,CHN,1945CHN,CHI11,4/17/45,9/26/45,76,57,1038164,,
1243,1945,NL,CIN,1945CIN,CIN07,4/17/45,9/30/45,77,54,293808,,
1244,1945,AL,CLE,1945CLE,CLE06,4/19/45,9/22/45,31,25,89500,,
1245,1945,AL,CLE,1945CLE,CLE07,4/17/45,9/23/45,46,29,497733,,
1246,1945,AL,DET,1945DET,DET04,4/20/45,9/26/45,76,56,1247943,,
1247,1945,NL,NY1,1945NY1,NYC14,4/20/45,9/26/45,78,59,1040180,,
1248,1945,AL,NYA,1945NYA,NYC16,4/17/45,9/30/45,76,53,1027825,,
1249,1945,AL,PHA,1945PHA,PHI11,4/17/45,9/23/45,77,47,459023,,
1250,1945,NL,PHI,1945PHI,PHI11,4/20/45,9/30/45,77,45,267059,,
1251,1945,NL,PIT,1945PIT,PIT06,4/20/45,9/30/45,79,58,589763,,
1252,1945,AL,SLA,1945SLA,STL07,4/17/45,9/30/45,76,55,491611,,
1253,1945,NL,SLN,1945SLN,STL07,4/21/45,9/23/45,78,57,569757,,
1254,1945,AL,WS1,1945WS1,WAS09,4/20/45,9/18/45,78,54,756890,,
1255,1946,AL,BOS,1946BOS,BOS07,4/20/46,9/29/46,78,57,1393273,,
1256,1946,NL,BRO,1946BRO,NYC15,4/18/46,10/3/46,79,74,1830974,,
1257,1946,NL,BSN,1946BSN,BOS07,4/28/46,4/28/46,2,1,20735,,
1258,1946,NL,BSN,1946BSN,BOS08,4/16/46,9/22/46,75,54,952706,,
1259,1946,AL,CHA,1946CHA,CHI10,4/16/46,9/29/46,79,60,966898,,
1260,1946,NL,CHN,1946CHN,CHI11,4/20/46,9/26/46,77,64,1340934,,
1261,1946,NL,CIN,1946CIN,CIN07,4/16/46,9/29/46,77,63,746293,,
1262,1946,AL,CLE,1946CLE,CLE06,4/25/46,9/21/46,36,32,178895,,
1263,1946,AL,CLE,1946CLE,CLE07,4/20/46,9/25/46,41,30,875931,,
1264,1946,AL,DET,1946DET,DET04,4/16/46,9/29/46,79,64,1532407,,
1265,1946,NL,NY1,1946NY1,NYC14,4/16/46,9/29/46,77,61,1269478,,
1266,1946,AL,NYA,1946NYA,NYC16,4/19/46,9/23/46,77,61,2121974,,
1267,1946,AL,PHA,1946PHA,PHI11,4/16/46,9/29/46,78,53,561737,,
1268,1946,NL,PHI,1946PHI,PHI11,4/20/46,9/22/46,78,58,1063478,,
1269,1946,NL,PIT,1946PIT,PIT06,4/20/46,9/22/46,78,62,752432,,
1270,1946,AL,SLA,1946SLA,STL07,4/20/46,9/22/46,77,61,567655,,
1271,1946,NL,SLN,1946SLN,STL07,4/16/46,10/1/46,78,64,1060087,,
1272,1946,AL,WS1,1946WS1,WAS09,4/16/46,9/22/46,76,66,1079869,,
1273,1947,AL,BOS,1947BOS,BOS07,4/15/47,9/23/47,81,69,1460821,,
1274,1947,NL,BRO,1947BRO,NYC15,4/15/47,9/24/47,78,70,1803795,,
1275,1947,NL,BSN,1947BSN,BOS08,4/18/47,9/28/47,77,69,1292533,,
1276,1947,AL,CHA,1947CHA,CHI10,4/18/47,9/24/47,75,59,892006,,
1277,1947,NL,CHN,1947CHN,CHI11,4/15/47,9/28/47,79,71,1412044,,
1278,1947,NL,CIN,1947CIN,CIN07,4/15/47,9/24/47,77,63,915332,,
1279,1947,AL,CLE,1947CLE,CLE07,4/15/47,9/28/47,78,59,1484848,,
1280,1947,AL,DET,1947DET,DET04,4/18/47,9/22/47,80,64,1438457,,
1281,1947,NL,NY1,1947NY1,NYC14,4/18/47,9/21/47,76,62,1626662,,
1282,1947,AL,NYA,1947NYA,NYC16,4/15/47,9/28/47,77,67,2225010,,
1283,1947,AL,PHA,1947PHA,PHI11,4/18/47,9/21/47,78,64,934300,,
1284,1947,NL,PHI,1947PHI,PHI11,4/15/47,9/28/47,77,60,904432,,
1285,1947,NL,PIT,1947PIT,PIT06,4/18/47,9/28/47,79,69,1350832,,
1286,1947,AL,SLA,1947SLA,STL07,4/15/47,9/28/47,77,64,352471,,
1287,1947,NL,SLN,1947SLN,STL07,4/18/47,9/22/47,77,70,1238093,,
1288,1947,AL,WS1,1947WS1,WAS09,4/18/47,9/28/47,77,67,855096,,
1289,1948,AL,BOS,1948BOS,BOS07,4/19/48,10/4/48,78,72,1602119,,
1290,1948,NL,BRO,1948BRO,NYC15,4/23/48,10/3/48,78,72,1390857,,
1291,1948,NL,BSN,1948BSN,BOS08,4/23/48,9/26/48,76,70,1489733,,
1292,1948,AL,CHA,1948CHA,CHI10,4/20/48,10/3/48,76,61,799447,,
1293,1948,NL,CHN,1948CHN,CHI11,4/23/48,9/30/48,78,70,1314316,,
1294,1948,NL,CIN,1948CIN,CIN07,4/19/48,10/3/48,77,63,839269,,
1295,1948,AL,CLE,1948CLE,CLE07,4/20/48,10/3/48,79,66,2659990,,
1296,1948,AL,DET,1948DET,DET04,4/23/48,9/30/48,77,70,1688149,,
1297,1948,NL,NY1,1948NY1,NYC14,4/20/48,10/3/48,77,66,1460245,,
1298,1948,AL,NYA,1948NYA,NYC16,4/23/48,9/26/48,77,63,2411195,,
1299,1948,AL,PHA,1948PHA,PHI11,4/23/48,10/3/48,77,63,936605,,
1300,1948,NL,PHI,1948PHI,PHI11,4/20/48,9/26/48,76,62,796917,,
1301,1948,NL,PIT,1948PIT,PIT06,4/20/48,9/26/48,80,62,1491227,,
1302,1948,AL,SLA,1948SLA,STL07,4/24/48,9/26/48,76,65,344117,,
1303,1948,NL,SLN,1948SLN,STL07,4/20/48,10/3/48,77,67,1077924,,
1304,1948,AL,WS1,1948WS1,WAS09,4/19/48,9/12/48,78,67,807697,,
1305,1949,AL,BOS,1949BOS,BOS07,4/22/49,9/25/49,77,74,1631937,,
1306,1949,NL,BRO,1949BRO,NYC15,4/19/49,9/25/49,78,77,1618120,,
1307,1949,NL,BSN,1949BSN,BOS08,4/18/49,10/2/49,77,68,1103302,,
1308,1949,AL,CHA,1949CHA,CHI10,4/22/49,9/29/49,77,64,958049,,
1309,1949,NL,CHN,1949CHN,CHI11,4/19/49,10/2/49,77,71,1212692,,
1310,1949,NL,CIN,1949CIN,CIN07,4/19/49,9/27/49,78,62,711098,,
1311,1949,AL,CLE,1949CLE,CLE07,4/22/49,9/25/49,77,64,2324592,,
1312,1949,AL,DET,1949DET,DET04,4/19/49,10/2/49,78,72,1828193,,
1313,1949,NL,NY1,1949NY1,NYC14,4/22/49,9/25/49,79,69,1221472,,
1314,1949,AL,NYA,1949NYA,NYC16,4/19/49,10/2/49,78,68,2321342,,
1315,1949,AL,PHA,1949PHA,PHI11,4/19/49,9/25/49,77,64,831622,,
1316,1949,NL,PHI,1949PHI,PHI11,4/23/49,10/2/49,77,66,820905,,
1317,1949,NL,PIT,1949PIT,PIT06,4/22/49,10/2/49,77,69,1447122,,
1318,1949,AL,SLA,1949SLA,STL07,4/19/49,10/2/49,77,62,310229,,
1319,1949,NL,SLN,1949SLN,STL07,4/22/49,9/25/49,79,75,1430697,,
1320,1949,AL,WS1,1949WS1,WAS09,4/18/49,10/2/49,77,71,788826,,
1321,1950,AL,BOS,1950BOS,BOS07,4/18/50,10/1/50,77,67,1344177,,
1322,1950,NL,BRO,1950BRO,NYC15,4/21/50,10/1/50,78,70,1175019,,
1323,1950,NL,BSN,1950BSN,BOS08,4/21/50,9/26/50,79,68,919747,,
1324,1950,AL,CHA,1950CHA,CHI10,4/18/50,10/1/50,79,64,782129,,
1325,1950,NL,CHN,1950CHN,CHI11,4/21/50,9/27/50,78,63,1138415,,
1326,1950,NL,CIN,1950CIN,CIN07,4/18/50,10/1/50,76,58,542506,,
1327,1950,AL,CLE,1950CLE,CLE07,4/18/50,9/27/50,77,65,1732464,,
1328,1950,AL,DET,1950DET,DET04,4/21/50,10/1/50,81,75,1958173,,
1329,1950,NL,NY1,1950NY1,NYC14,4/18/50,10/1/50,76,63,1056046,,
1330,1950,AL,NYA,1950NYA,NYC16,4/21/50,9/26/50,77,65,2006902,,
1331,1950,AL,PHA,1950PHA,PHI11,4/21/50,10/1/50,77,59,323395,,
1332,1950,NL,PHI,1950PHI,PHI11,4/18/50,9/24/50,78,64,1206813,,
1333,1950,NL,PIT,1950PIT,PIT06,4/21/50,9/24/50,77,68,1167464,,
1334,1950,AL,SLA,1950SLA,STL07,4/22/50,9/24/50,74,60,299641,,
1335,1950,NL,SLN,1950SLN,STL07,4/18/50,10/1/50,76,72,1095361,,
1336,1950,AL,WS1,1950WS1,WAS09,4/18/50,9/24/50,78,63,667704,,
1337,1951,AL,BOS,1951BOS,BOS07,4/20/51,9/23/51,75,65,1311663,,
1338,1951,NL,BRO,1951BRO,NYC15,4/17/51,10/1/51,78,69,1331080,,
1339,1951,NL,BSN,1951BSN,BOS08,4/17/51,9/30/51,78,64,485575,,
1340,1951,AL,CHA,1951CHA,CHI10,4/20/51,9/25/51,78,62,1328381,,
1341,1951,NL,CHN,1951CHN,CHI11,4/17/51,9/30/51,77,66,895034,,
1342,1951,NL,CIN,1951CIN,CIN07,4/16/51,9/25/51,77,63,586267,,
1343,1951,AL,CLE,1951CLE,CLE07,4/20/51,9/30/51,77,66,1687878,,
1344,1951,AL,DET,1951DET,DET04,4/17/51,9/23/51,77,68,1117226,,
1345,1951,NL,NY1,1951NY1,NYC14,4/20/51,10/3/51,78,68,1175511,,
1346,1951,AL,NYA,1951NYA,NYC16,4/17/51,9/30/51,78,66,1930529,,
1347,1951,AL,PHA,1951PHA,PHI11,4/17/51,9/23/51,79,60,462250,,
1348,1951,NL,PHI,1951PHI,PHI11,4/20/51,9/30/51,77,67,944204,,
1349,1951,NL,PIT,1951PIT,PIT06,4/17/51,9/30/51,78,66,988441,,
1350,1951,AL,SLA,1951SLA,STL07,4/17/51,9/30/51,77,61,309794,,
1351,1951,NL,SLN,1951SLN,STL07,4/20/51,9/23/51,79,74,977318,,
1352,1951,AL,WS1,1951WS1,WAS09,4/20/51,9/30/51,76,65,662134,,
1353,1952,AL,BOS,1952BOS,BOS07,4/18/52,9/28/52,77,70,1149053,,
1354,1952,NL,BRO,1952BRO,NYC15,4/18/52,9/28/52,80,67,1047718,,
1355,1952,NL,BSN,1952BSN,BOS08,4/15/52,9/21/52,77,59,277516,,
1356,1952,AL,CHA,1952CHA,CHI10,4/15/52,9/28/52,79,60,1224539,,
1357,1952,NL,CHN,1952CHN,CHI11,4/18/52,9/21/52,77,66,1030567,,
1358,1952,NL,CIN,1952CIN,CIN07,4/15/52,9/28/52,77,63,593930,,
