id,playerID,year,round,team,teamID,league,wins,loses,games,GS,CG,SHO,SV,IPouts,hits,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,runs,SH,SF,GIDP,createdAt,updatedAt
164,anderfr01,1917,WS,NY1,1917NY1,NL,0,1,1,0,0,0,0,6,5,4,0,0,3,0.455,18,0,0,0,0,11,0,4,0,0,0,,
165,bentoru01,1917,WS,NY1,1917NY1,NL,1,1,2,2,1,1,0,42,9,0,0,1,8,0.173,0,0,0,0,0,53,0,3,0,0,0,,
166,cicoted01,1917,WS,CHA,1917CHA,AL,1,1,3,2,2,0,0,69,23,4,0,2,13,0.253,1.57,1,0,0,0,95,0,5,2,0,2,,
167,danfoda01,1917,WS,CHA,1917CHA,AL,0,0,1,0,0,0,0,3,3,2,1,0,2,0.6,18,0,0,0,0,5,1,2,0,0,0,,
168,faberre01,1917,WS,CHA,1917CHA,AL,3,1,4,3,2,0,0,81,21,7,1,3,9,0.221,2.33,0,1,2,0,101,1,7,1,0,2,,
169,perripo01,1917,WS,NY1,1917NY1,NL,0,0,3,0,0,0,0,25,9,2,0,3,3,0.31,2.16,0,0,0,0,33,2,2,1,0,0,,
170,russere01,1917,WS,CHA,1917CHA,AL,0,0,1,1,0,0,0,0,2,2,0,1,0,1,inf,0,0,0,0,3,0,2,0,0,0,,
171,sallesl01,1917,WS,NY1,1917NY1,NL,0,2,2,2,1,0,0,46,20,9,1,4,4,0.317,5.28,0,0,0,0,69,0,10,2,0,0,,
172,schupfe01,1917,WS,NY1,1917NY1,NL,1,0,2,2,1,1,0,31,11,2,0,2,9,0.275,1.74,0,0,0,0,42,0,2,0,0,1,,
173,tesreje01,1917,WS,NY1,1917NY1,NL,0,0,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0,0,0,,
174,willile01,1917,WS,CHA,1917CHA,AL,0,0,1,0,0,0,0,3,2,1,0,0,3,0.333,9,0,0,0,0,6,0,1,0,0,0,,
175,bushjo01,1918,WS,BOS,1918BOS,AL,0,1,2,1,1,0,1,27,7,3,0,3,0,0.241,3,0,0,0,0,33,1,3,1,0,1,,
176,douglph01,1918,WS,CHN,1918CHN,NL,0,1,1,0,0,0,0,3,1,0,0,0,0,0.25,0,0,0,0,0,5,1,1,1,0,0,,
177,hendrcl01,1918,WS,CHN,1918CHN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,,
178,jonessa01,1918,WS,BOS,1918BOS,AL,0,1,1,1,1,0,0,27,7,3,0,5,5,0.233,3,0,0,0,0,36,0,3,1,0,0,,
179,maysca01,1918,WS,BOS,1918BOS,AL,2,0,2,2,2,0,0,54,10,2,0,3,5,0.172,1,0,0,1,0,63,0,2,1,0,0,,
180,ruthba01,1918,WS,BOS,1918BOS,AL,2,0,2,2,1,1,0,51,13,2,0,7,4,0.22,1.06,0,1,1,0,68,0,2,1,0,2,,
181,tylerle01,1918,WS,CHN,1918CHN,NL,1,1,3,3,1,0,0,69,14,3,0,11,4,0.182,1.17,0,0,0,0,92,0,5,4,0,1,,
182,vaughhi01,1918,WS,CHN,1918CHN,NL,1,2,3,3,3,1,0,81,17,3,0,5,17,0.193,1,1,0,1,0,97,0,3,3,0,2,,
183,cicoted01,1919,WS,CHA,1919CHA,AL,1,2,3,3,2,0,0,65,19,7,0,5,7,0.241,2.91,0,0,1,0,87,0,9,1,1,2,,
184,ellerho01,1919,WS,CIN,1919CIN,NL,2,0,2,2,2,1,0,54,13,4,1,2,15,0.191,2,0,0,1,0,71,0,5,0,0,0,,
185,fishera01,1919,WS,CIN,1919CIN,NL,0,1,2,1,0,0,0,23,7,2,0,2,2,0.259,2.35,0,0,0,0,29,0,3,0,0,1,,
186,jamesbi01,1919,WS,CHA,1919CHA,AL,0,0,1,0,0,0,0,14,8,3,0,3,2,0.421,5.79,0,0,1,0,23,0,4,0,0,0,,
187,kerrdi01,1919,WS,CHA,1919CHA,AL,2,0,2,2,2,1,0,57,14,3,0,3,6,0.209,1.42,0,0,1,0,72,0,4,1,0,1,,
188,lowdegr01,1919,WS,CHA,1919CHA,AL,0,0,1,0,0,0,0,3,2,1,0,1,0,0.5,9,0,0,1,0,7,1,1,1,0,0,,
189,luquedo01,1919,WS,CIN,1919CIN,NL,0,0,2,0,0,0,0,15,1,0,0,0,6,0.062,0,0,0,0,0,16,2,0,0,0,0,,
190,mayerer01,1919,WS,CHA,1919CHA,AL,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,0,,
191,ringji01,1919,WS,CIN,1919CIN,NL,1,1,2,1,1,1,0,42,7,1,0,6,4,0.146,0.64,0,0,2,0,57,1,1,1,0,0,,
192,ruethdu01,1919,WS,CIN,1919CIN,NL,1,0,2,2,1,0,0,42,12,4,0,4,1,0.245,2.57,0,0,0,0,56,0,5,2,1,0,,
193,sallesl01,1919,WS,CIN,1919CIN,NL,1,1,2,2,1,0,0,40,19,2,0,1,2,0.345,1.35,0,0,0,1,59,0,6,3,0,1,,
194,wilkiro01,1919,WS,CHA,1919CHA,AL,0,0,2,0,0,0,0,22,9,3,0,4,3,0.346,3.68,0,0,1,0,34,1,4,3,0,1,,
195,willile01,1919,WS,CHA,1919CHA,AL,0,3,3,3,1,0,0,49,12,12,0,8,4,0.226,6.61,0,0,0,0,66,0,12,4,1,0,,
196,bagbyji01,1920,WS,CLE,1920CLE,AL,1,1,2,2,1,0,0,45,20,3,0,1,3,0.345,1.8,1,1,0,0,60,0,4,1,0,2,,
197,cadorle01,1920,WS,BRO,1920BRO,NL,0,1,2,1,0,0,0,6,4,2,0,1,1,0.444,9,0,0,0,0,11,1,2,0,1,0,,
198,caldwra02,1920,WS,CLE,1920CLE,AL,0,1,1,1,0,0,0,1,2,1,0,1,0,0.667,27,0,0,0,0,5,0,2,1,0,0,,
199,covelst01,1920,WS,CLE,1920CLE,AL,3,0,3,3,3,1,0,81,15,2,0,2,8,0.16,0.67,0,0,0,0,97,0,2,1,0,2,,
200,grimebu01,1920,WS,BRO,1920BRO,NL,1,2,3,3,1,1,0,58,23,9,2,9,4,0.291,4.19,1,0,0,0,88,0,10,0,0,1,,
201,mailsdu01,1920,WS,CLE,1920CLE,AL,1,0,2,1,1,1,0,47,6,0,0,6,6,0.12,0,0,0,0,0,58,0,0,2,0,1,,
202,mamaual01,1920,WS,BRO,1920BRO,NL,0,0,3,0,0,0,0,12,2,2,0,0,5,0.154,4.5,0,0,0,0,13,1,2,0,0,0,,
203,marquru01,1920,WS,BRO,1920BRO,NL,0,1,2,1,0,0,0,27,7,3,0,3,6,0.219,3,1,0,0,0,36,0,3,1,0,0,,
204,mitchcl01,1920,WS,BRO,1920BRO,NL,0,0,1,0,0,0,0,14,3,0,0,3,1,0.2,0,0,0,0,0,19,1,1,1,0,0,,
205,pfeffje01,1920,WS,BRO,1920BRO,NL,0,0,1,0,0,0,0,9,4,1,0,2,1,0.308,3,1,1,0,0,15,1,1,0,0,0,,
206,smithsh01,1920,WS,BRO,1920BRO,NL,1,1,2,2,2,0,0,51,10,1,0,3,3,0.179,0.53,0,0,0,0,59,0,2,0,0,2,,
207,uhlege01,1920,WS,CLE,1920CLE,AL,0,0,2,0,0,0,0,9,1,0,0,0,3,0.1,0,0,0,0,0,10,2,0,0,0,0,,
208,barneje01,1921,WS,NY1,1921NY1,NL,2,0,3,0,0,0,0,49,10,3,1,6,18,0.179,1.65,0,1,1,0,63,3,3,0,0,0,,
209,colliri01,1921,WS,NYA,1921NYA,AL,0,0,1,0,0,0,0,2,4,4,0,1,0,1,54,0,0,0,0,6,0,4,0,1,0,,
210,douglph01,1921,WS,NY1,1921NY1,NL,2,1,3,3,2,0,0,78,20,6,1,5,17,0.23,2.08,0,1,0,0,97,0,6,5,0,1,,
211,harpeha01,1921,WS,NYA,1921NYA,AL,0,0,1,1,0,0,0,4,3,3,2,2,1,0.429,20.25,0,0,0,0,9,0,3,0,0,0,,
212,hoytwa01,1921,WS,NYA,1921NYA,AL,2,1,3,3,3,1,0,81,18,0,0,11,18,0.194,0,0,0,0,0,106,0,2,2,0,1,,
213,maysca01,1921,WS,NYA,1921NYA,AL,1,2,3,3,3,1,0,78,20,5,0,0,9,0.213,1.73,0,0,1,0,97,0,6,2,0,2,,
214,nehfar01,1921,WS,NY1,1921NY1,NL,1,2,3,3,3,1,0,78,13,4,0,13,8,0.155,1.38,0,1,0,0,100,0,6,1,2,1,,
215,piercbi01,1921,WS,NYA,1921NYA,AL,0,0,1,0,0,0,0,3,2,0,0,0,2,0.5,0,0,0,0,0,4,1,0,0,0,0,,
216,quinnja01,1921,WS,NYA,1921NYA,AL,0,1,1,0,0,0,0,11,8,4,0,2,2,0.444,9.82,0,0,0,0,20,0,4,0,0,1,,
217,rogerto01,1921,WS,NYA,1921NYA,AL,0,0,1,0,0,0,0,4,3,1,0,0,1,0.429,6.75,0,0,0,0,7,1,1,0,0,0,,
218,shawkbo01,1921,WS,NYA,1921NYA,AL,0,1,2,1,0,0,0,27,13,7,0,6,5,0.351,7,0,0,0,0,44,0,9,1,0,0,,
219,toneyfr01,1921,WS,NY1,1921NY1,NL,0,0,2,2,0,0,0,8,7,7,0,3,1,0.5,23.62,0,0,0,0,18,0,7,1,0,0,,
220,barneje01,1922,WS,NY1,1922NY1,NL,0,0,1,1,1,0,0,30,8,2,1,2,6,0.205,1.8,0,0,0,0,41,0,3,0,0,0,,
221,bushjo01,1922,WS,NYA,1922NYA,AL,0,2,2,2,1,0,0,45,21,8,0,5,6,0.35,4.8,1,0,0,0,66,0,8,1,0,4,,
222,hoytwa01,1922,WS,NYA,1922NYA,AL,0,1,2,1,0,0,0,24,11,1,0,2,4,0.367,1.12,0,0,0,0,34,1,3,0,2,0,,
223,jonessa01,1922,WS,NYA,1922NYA,AL,0,0,2,0,0,0,0,6,1,0,0,1,0,0.167,0,0,0,0,0,8,2,0,1,0,0,,
224,maysca01,1922,WS,NYA,1922NYA,AL,0,1,1,1,0,0,0,24,9,4,0,2,1,0.3,4.5,0,0,0,0,33,0,4,1,0,1,,
225,mcquihu01,1922,WS,NY1,1922NY1,NL,1,0,1,1,1,0,0,27,8,3,1,2,4,0.25,3,0,0,0,0,34,0,3,0,0,1,,
226,nehfar01,1922,WS,NY1,1922NY1,NL,1,0,2,2,1,0,0,48,11,4,0,3,6,0.216,2.25,1,1,1,0,61,0,5,4,2,0,,
227,ryanro01,1922,WS,NY1,1922NY1,NL,1,0,1,0,0,0,0,6,1,0,0,0,2,0.167,0,0,0,0,0,6,1,0,0,0,0,,
228,scottja01,1922,WS,NY1,1922NY1,NL,1,0,1,1,1,1,0,27,4,0,0,1,2,0.133,0,0,0,1,0,32,0,0,0,0,0,,
229,shawkbo01,1922,WS,NYA,1922NYA,AL,0,0,1,1,1,0,0,30,8,3,1,2,4,0.222,2.7,0,2,0,0,38,0,3,0,0,1,,
230,barnevi01,1923,WS,NY1,1923NY1,NL,0,0,2,0,0,0,0,14,4,0,0,0,4,0.222,0,0,0,0,0,18,1,0,0,0,0,,
231,bentlja01,1923,WS,NY1,1923NY1,NL,0,1,2,1,0,0,0,20,10,7,2,4,1,0.357,9.45,0,0,1,0,34,1,8,0,1,1,,
232,bushjo01,1923,WS,NYA,1923NYA,AL,1,1,3,1,1,0,0,50,7,2,1,4,5,0.13,1.08,0,0,0,0,58,2,2,0,0,2,,
233,hoytwa01,1923,WS,NYA,1923NYA,AL,0,0,1,1,0,0,0,7,4,4,0,1,0,0.4,15.43,0,0,0,0,11,0,4,0,0,0,,
234,jonessa01,1923,WS,NYA,1923NYA,AL,0,1,2,1,0,0,1,30,5,1,1,2,3,0.143,0.9,0,0,0,0,37,1,1,0,0,1,,
235,jonnacl01,1923,WS,NY1,1923NY1,NL,0,0,2,0,0,0,0,6,1,0,0,1,1,0.143,0,0,0,0,0,8,1,0,0,0,0,,
236,mcquihu01,1923,WS,NY1,1923NY1,NL,0,1,2,1,0,0,0,27,11,5,2,4,3,0.314,5,0,0,0,0,41,0,5,2,0,1,,
237,nehfar01,1923,WS,NY1,1923NY1,NL,1,1,2,2,1,1,0,49,10,5,1,6,7,0.179,2.76,0,0,0,0,62,0,5,0,0,3,,
238,pennohe01,1923,WS,NYA,1923NYA,AL,2,0,3,2,1,0,1,52,19,7,3,1,8,0.275,3.63,0,0,0,0,70,1,7,0,0,1,,
239,ryanro01,1923,WS,NY1,1923NY1,NL,1,0,3,0,0,0,0,28,11,4,0,3,3,0.314,3.86,0,1,0,0,39,2,4,0,1,0,,
240,scottja01,1923,WS,NY1,1923NY1,NL,0,1,2,1,0,0,0,9,9,4,0,1,2,0.529,12,0,0,0,0,19,0,5,1,0,0,,
241,shawkbo01,1923,WS,NYA,1923NYA,AL,1,0,1,1,0,0,0,23,12,3,0,4,2,0.364,3.52,0,0,1,0,38,0,3,0,0,1,,
242,watsomu01,1923,WS,NY1,1923NY1,NL,0,0,1,1,0,0,0,6,4,3,0,1,1,0.444,13.5,0,0,0,0,11,0,3,1,0,0,,
243,baldwha01,1924,WS,NY1,1924NY1,NL,0,0,1,0,0,0,0,6,1,0,0,0,1,0.143,0,0,0,0,0,7,0,0,0,0,0,,
244,barnevi01,1924,WS,NY1,1924NY1,NL,0,1,2,2,0,0,0,38,15,8,2,1,9,0.3,5.68,0,1,0,0,52,0,8,1,0,1,,
245,bentlja01,1924,WS,NY1,1924NY1,NL,1,2,3,2,1,0,0,51,18,6,3,8,10,0.281,3.18,1,0,0,0,75,1,7,3,0,0,,
246,deanwa01,1924,WS,NY1,1924NY1,NL,0,0,1,0,0,0,0,6,3,1,0,0,2,0.333,4.5,0,0,0,0,9,1,2,0,0,0,,
247,johnswa01,1924,WS,WS1,1924WS1,AL,1,2,3,2,2,0,0,72,30,8,3,11,20,0.337,3,3,1,1,0,106,1,10,3,2,3,,
248,jonnacl01,1924,WS,NY1,1924NY1,NL,0,0,1,0,0,0,0,0,0,0,0,1,0,,,0,0,0,0,1,0,0,0,0,0,,
249,marbefi01,1924,WS,WS1,1924WS1,AL,0,1,4,1,0,0,2,24,9,1,0,4,10,0.273,1.12,0,1,1,0,39,2,5,0,1,1,,
250,martijo02,1924,WS,WS1,1924WS1,AL,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,,
251,mcquihu01,1924,WS,NY1,1924NY1,NL,1,0,3,1,0,0,1,21,2,2,0,6,2,0.1,2.57,0,0,0,0,27,1,2,0,1,2,,
252,mogrige01,1924,WS,WS1,1924WS1,AL,1,0,2,1,0,0,0,36,7,3,0,6,5,0.152,2.25,0,0,0,0,52,0,5,0,0,0,,
253,nehfar01,1924,WS,NY1,1924NY1,NL,1,1,3,2,1,0,0,59,15,4,0,9,7,0.208,1.83,1,0,0,0,82,0,5,1,0,1,,
254,ogdencu01,1924,WS,WS1,1924WS1,AL,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,,
255,russeal01,1924,WS,WS1,1924WS1,AL,0,0,1,0,0,0,0,9,4,1,1,0,0,0.308,3,0,0,0,0,14,0,2,1,0,0,,
256,ryanro01,1924,WS,NY1,1924NY1,NL,0,0,2,0,0,0,0,17,7,2,0,4,3,0.292,3.18,0,0,0,0,28,1,2,0,0,0,,
257,speecby01,1924,WS,WS1,1924WS1,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.6,9,0,0,0,0,5,1,1,0,0,0,,
258,watsomu01,1924,WS,NY1,1924NY1,NL,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,
259,zachato01,1924,WS,WS1,1924WS1,AL,2,0,2,2,1,0,0,53,13,4,0,3,3,0.206,2.04,0,0,0,0,66,0,4,0,0,4,,
260,adamsba01,1925,WS,PIT,1925PIT,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.4,0,0,0,0,0,5,1,0,0,0,0,,
261,aldrivi01,1925,WS,PIT,1925PIT,NL,2,0,3,3,2,0,0,55,18,9,2,9,9,0.277,4.42,0,2,1,1,81,0,9,5,1,0,,
262,ballowi01,1925,WS,WS1,1925WS1,AL,0,0,2,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,,
263,covelst01,1925,WS,WS1,1925WS1,AL,0,2,2,2,1,0,0,43,16,6,2,5,3,0.276,3.77,0,0,0,0,65,0,7,1,1,2,,
264,fergual01,1925,WS,WS1,1925WS1,AL,1,1,2,2,0,0,0,42,13,5,1,6,11,0.245,3.21,1,0,1,0,64,0,6,3,1,1,,
265,johnswa01,1925,WS,WS1,1925WS1,AL,2,1,3,3,3,1,0,78,26,6,1,4,15,0.263,2.08,0,0,2,0,106,0,10,1,0,3,,
266,kremera01,1925,WS,PIT,1925PIT,NL,2,1,3,2,2,0,0,63,17,7,3,4,9,0.224,3,0,0,0,0,83,0,7,2,1,0,,
267,marbefi01,1925,WS,WS1,1925WS1,AL,0,0,2,0,0,0,1,7,3,0,0,0,2,0.3,0,0,0,1,0,11,2,0,0,0,0,,
268,meadole01,1925,WS,PIT,1925PIT,NL,0,1,1,1,0,0,0,24,6,3,1,0,4,0.214,3.38,0,0,1,0,29,0,3,0,0,0,,
269,morrijo04,1925,WS,PIT,1925PIT,NL,0,0,3,0,0,0,0,28,11,3,0,1,7,0.297,2.89,0,0,0,0,40,1,3,1,0,0,,
270,oldhare01,1925,WS,PIT,1925PIT,NL,0,0,1,0,0,0,1,3,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,,
271,ydeem01,1925,WS,PIT,1925PIT,NL,0,1,1,1,0,0,0,7,5,3,2,3,1,0.455,11.57,0,0,0,0,14,0,4,0,0,1,,
272,zachato01,1925,WS,WS1,1925WS1,AL,0,0,1,0,0,0,0,5,3,2,0,1,0,0.429,10.8,0,0,0,0,9,0,2,1,0,0,,
273,alexape01,1926,WS,SLN,1926SLN,NL,2,0,3,2,2,0,1,61,12,3,0,4,17,0.167,1.33,0,0,0,0,76,1,4,0,0,1,,
274,bellhi01,1926,WS,SLN,1926SLN,NL,0,0,1,0,0,0,0,6,4,2,1,1,1,0.5,9,0,0,0,1,10,0,2,0,1,0,,
275,haineje01,1926,WS,SLN,1926SLN,NL,2,0,3,2,1,1,0,50,13,2,1,9,5,0.224,1.08,1,0,0,0,69,1,2,2,0,2,,
276,hallabi01,1926,WS,SLN,1926SLN,NL,0,0,1,0,0,0,0,6,2,1,0,3,1,0.333,4.5,0,0,0,0,11,0,1,2,0,0,,
277,hoytwa01,1926,WS,NYA,1926NYA,AL,1,1,2,2,1,0,0,45,19,2,0,1,10,0.306,1.2,0,0,0,0,67,0,8,1,3,0,,
278,jonessa01,1926,WS,NYA,1926NYA,AL,0,0,1,0,0,0,0,3,2,1,1,2,1,0.4,9,0,0,0,0,7,1,1,0,0,0,,
279,keenvi01,1926,WS,SLN,1926SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,,
280,pennohe01,1926,WS,NYA,1926NYA,AL,2,0,3,2,2,0,0,66,13,3,0,4,8,0.171,1.23,0,0,0,0,82,1,3,2,0,1,,
281,reinhar01,1926,WS,SLN,1926SLN,NL,0,1,1,0,0,0,0,0,1,4,0,4,0,1,inf,0,0,0,0,5,0,4,0,0,0,,
282,rhemfl01,1926,WS,SLN,1926SLN,NL,0,0,1,1,0,0,0,12,7,3,2,2,4,0.438,6.75,0,0,0,0,18,0,3,0,0,0,,
283,ruethdu01,1926,WS,NYA,1926NYA,AL,0,1,1,1,0,0,0,13,7,2,1,2,1,0.389,4.15,0,0,0,0,22,0,4,2,0,0,,
284,shawkbo01,1926,WS,NYA,1926NYA,AL,0,1,3,1,0,0,0,30,8,6,0,2,7,0.235,5.4,0,0,0,0,39,0,7,3,0,0,,
285,sherdbi01,1926,WS,SLN,1926SLN,NL,0,2,2,2,1,0,0,51,15,4,0,8,3,0.254,2.12,1,1,1,0,73,0,5,3,2,2,,
286,shockur01,1926,WS,NYA,1926NYA,AL,0,1,2,1,0,0,0,23,13,5,2,0,3,0.371,5.87,0,0,0,0,36,0,7,1,0,0,,
287,thomamy01,1926,WS,NYA,1926NYA,AL,0,0,2,0,0,0,0,9,3,1,0,0,0,0.333,3,0,0,1,0,10,2,1,0,0,2,,
288,aldrivi01,1927,WS,PIT,1927PIT,NL,0,1,1,1,0,0,0,22,10,6,0,4,4,0.345,7.36,0,1,0,0,36,0,6,0,3,0,,
289,cvengmi01,1927,WS,PIT,1927PIT,NL,0,0,2,0,0,0,0,7,3,1,1,0,2,0.3,3.86,0,0,1,0,11,1,1,0,0,0,,
290,dawsojo01,1927,WS,PIT,1927PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,,
291,hillca01,1927,WS,PIT,1927PIT,NL,0,0,1,1,0,0,0,18,9,3,1,1,6,0.333,4.5,0,0,0,0,28,0,3,0,0,0,,
292,hoytwa01,1927,WS,NYA,1927NYA,AL,1,0,1,1,0,0,0,22,8,4,0,1,2,0.286,4.91,0,0,1,0,32,0,4,0,2,1,,
293,kremera01,1927,WS,PIT,1927PIT,NL,0,1,1,1,0,0,0,15,5,2,0,3,1,0.25,3.6,0,0,0,0,24,0,5,0,1,0,,
294,meadole01,1927,WS,PIT,1927PIT,NL,0,1,1,1,0,0,0,19,7,7,0,1,6,0.259,9.95,0,0,0,0,29,0,7,1,0,0,,
295,miljujo01,1927,WS,PIT,1927PIT,NL,0,1,2,0,0,0,0,20,4,1,0,4,6,0.2,1.35,1,2,0,0,25,2,1,1,0,2,,
296,moorewi01,1927,WS,NYA,1927NYA,AL,1,0,2,1,1,0,1,32,11,1,0,2,2,0.268,0.84,1,0,0,0,45,1,3,1,1,2,,
297,pennohe01,1927,WS,NYA,1927NYA,AL,1,0,1,1,1,0,0,27,3,1,0,0,1,0.1,1,0,0,0,0,30,0,1,0,0,0,,
298,pipgrge01,1927,WS,NYA,1927NYA,AL,1,0,1,1,1,0,0,27,7,2,0,1,2,0.226,2,0,0,0,0,34,0,2,0,2,0,,
299,alexape01,1928,WS,SLN,1928SLN,NL,0,1,2,1,0,0,0,15,10,11,3,4,2,0.417,19.8,0,0,0,0,30,1,11,1,1,0,,
300,haineje01,1928,WS,SLN,1928SLN,NL,0,1,1,1,0,0,0,18,6,3,2,3,3,0.261,4.5,0,0,0,0,26,0,6,0,0,1,,
301,hoytwa01,1928,WS,NYA,1928NYA,AL,2,0,2,2,2,0,0,54,14,3,1,6,14,0.219,1.5,0,0,0,0,71,0,4,0,1,1,,
302,johnssy01,1928,WS,SLN,1928SLN,NL,0,0,2,0,0,0,0,6,4,1,0,1,1,0.364,4.5,0,0,0,0,12,1,2,0,0,0,,
303,mitchcl01,1928,WS,SLN,1928SLN,NL,0,0,1,0,0,0,0,17,2,1,0,2,3,0.125,1.59,0,0,1,0,21,1,1,1,1,1,,
304,pipgrge01,1928,WS,NYA,1928NYA,AL,1,0,1,1,1,0,0,27,4,2,0,4,8,0.125,2,0,0,0,0,36,0,3,0,0,1,,
305,rhemfl01,1928,WS,SLN,1928SLN,NL,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0,0,,
306,sherdbi01,1928,WS,SLN,1928SLN,NL,0,2,2,2,0,0,0,40,15,7,4,3,3,0.278,4.72,0,0,0,0,58,0,7,1,0,1,,
307,zachato01,1928,WS,NYA,1928NYA,AL,1,0,1,1,1,0,0,27,9,3,0,1,7,0.257,3,0,0,1,0,38,0,3,1,0,1,,
308,blakesh01,1929,WS,CHN,1929CHN,NL,0,1,2,0,0,0,0,4,4,2,0,0,1,0.571,13.5,0,0,0,0,8,0,2,1,0,0,,
309,bushgu01,1929,WS,CHN,1929CHN,NL,1,0,2,1,1,0,0,33,12,1,0,2,4,0.267,0.82,0,1,0,0,49,1,3,1,1,0,,
310,carlsha01,1929,WS,CHN,1929CHN,NL,0,0,2,0,0,0,0,12,7,3,1,1,3,0.467,6.75,0,0,0,0,18,1,3,2,0,1,,
311,earnsge01,1929,WS,PHA,1929PHA,AL,1,1,2,2,1,0,0,41,14,4,0,6,17,0.25,2.63,0,0,0,0,62,0,6,0,0,0,,
312,ehmkeho01,1929,WS,PHA,1929PHA,AL,1,0,2,2,1,0,0,38,14,2,0,3,13,0.286,1.42,0,0,0,0,53,0,3,1,0,0,,
313,grovele01,1929,WS,PHA,1929PHA,AL,0,0,2,0,0,0,2,19,3,0,0,1,10,0.143,0,0,0,0,0,22,2,0,0,0,1,,
314,malonpa02,1929,WS,CHN,1929CHN,NL,0,2,3,2,1,0,0,39,12,6,2,7,11,0.24,4.15,1,0,1,0,59,0,9,1,0,1,,
315,nehfar01,1929,WS,CHN,1929CHN,NL,0,0,2,0,0,0,0,3,1,2,1,1,0,0.25,18,0,0,0,0,5,1,2,0,0,0,,
316,quinnja01,1929,WS,PHA,1929PHA,AL,0,0,1,1,0,0,0,15,7,5,1,2,2,0.318,9,0,0,0,0,24,0,6,0,0,0,,
317,rommeed01,1929,WS,PHA,1929PHA,AL,1,0,1,0,0,0,0,3,2,1,0,1,0,0.5,9,0,0,0,0,5,0,1,0,0,1,,
318,rootch01,1929,WS,CHN,1929CHN,NL,0,1,2,2,0,0,0,40,12,7,2,2,8,0.24,4.72,0,0,0,0,53,0,7,1,0,1,,
319,walberu01,1929,WS,PHA,1929PHA,AL,1,0,2,0,0,0,0,19,3,0,0,0,8,0.143,0,0,0,0,0,22,1,1,0,1,0,,
320,bellhi01,1930,WS,SLN,1930SLN,NL,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,,
321,earnsge01,1930,WS,PHA,1930PHA,AL,2,0,3,3,2,0,0,75,13,2,1,7,19,0.149,0.72,1,0,0,0,95,0,2,1,0,0,,
322,grimebu01,1930,WS,SLN,1930SLN,NL,0,2,2,2,2,0,0,51,10,7,3,6,13,0.175,3.71,1,0,0,0,65,0,7,1,1,1,,
323,grovele01,1930,WS,PHA,1930PHA,AL,2,1,3,2,2,0,0,57,15,3,0,3,10,0.214,1.42,0,0,0,0,76,1,5,1,2,0,,
324,haineje01,1930,WS,SLN,1930SLN,NL,1,0,1,1,1,0,0,27,4,1,0,4,2,0.133,1,0,1,0,0,35,0,1,1,0,1,,
325,hallabi01,1930,WS,SLN,1930SLN,NL,1,1,2,2,1,1,0,33,9,2,0,8,8,0.22,1.64,0,0,1,0,50,0,2,0,0,1,,
326,johnssy01,1930,WS,SLN,1930SLN,NL,0,0,2,0,0,0,0,15,4,4,2,3,4,0.25,7.2,0,0,0,0,22,1,4,2,1,0,,
327,lindsji01,1930,WS,SLN,1930SLN,NL,0,0,2,0,0,0,0,14,1,1,0,1,2,0.077,1.93,0,0,0,0,15,0,1,0,1,0,,
328,quinnja01,1930,WS,PHA,1930PHA,AL,0,0,1,0,0,0,0,6,3,1,0,0,1,0.333,4.5,0,0,0,0,9,1,1,0,0,0,,
329,rhemfl01,1930,WS,SLN,1930SLN,NL,0,1,1,1,0,0,0,10,7,4,1,2,3,0.389,10.8,1,0,0,0,20,0,6,0,0,0,,
330,shorebi01,1930,WS,PHA,1930PHA,AL,0,0,1,0,0,0,0,4,3,2,0,0,0,0.429,13.5,0,0,0,0,7,0,2,0,0,0,,
331,walberu01,1930,WS,PHA,1930PHA,AL,0,1,1,1,0,0,0,14,4,2,1,1,3,0.235,3.86,0,0,0,0,18,0,2,0,0,0,,
332,derripa01,1931,WS,SLN,1931SLN,NL,0,2,3,2,0,0,0,38,14,6,1,7,14,0.275,4.26,0,1,0,0,59,1,10,1,0,0,,
